post_id,username,timestamp,likes,comments,followers,engagement_rate,sponsored,is_video,caption,tier,img_file,json_meta_name,primary_image_basename,local_image_filename,resolved_image_path,image_readable,brightness,colorfulness,face_present,face_count,laplacian_variance,edge_density
1000284954405431847,manal,1433463280,39147,328,1527628,0.025840715,0,0,"Abstract negative space print using @knockedupnails in mint chip at midnight (three coats) 💚 SHOP: www.knockedupnails.com for these 5-free pregnancy-safe nail polish formulas👶🏼
-
NEW YOUTUBE TUTORIAL IS UP ON MY CHANNEL! link is in my bio! 📺❤️",macro,info\manal-1000284954405431847.jpg,1000284954405431847.info,1000284954405431847.jpg,manal-1000284954405431847.jpg,D:\social media dataset\beauty_images_only\image\manal-1000284954405431847.jpg,TRUE,0.7727046608924866,69.42522430419922,0,0,332.13639503344893,332.13639503344893
1005063511489746804,stephanieorosz_,1434032928,9,0,2413,0.003729797,0,0,Ball Drop 💥🎊🎉 #TimeSquare #NYC #TakeMeBack #ThrowbackThursday,micro,info\stephanieorosz_-1005063511489746804.jpg,1005063511489746804.info,1005063511489746804.jpg,stephanieorosz_-1005063511489746804.jpg,D:\social media dataset\beauty_images_only\image\stephanieorosz_-1005063511489746804.jpg,TRUE,0.6225996017456055,36.73896789550781,0,0,2059.847154,2059.847154
1005416445163215907,discocurls,1434075001,184,8,10961,0.01751665,0,0,🌀🌀🌀,micro,info\discocurls-1005416445163215907.jpg,1005416445163215907.info,1005416445163215907.jpg,discocurls-1005416445163215907.jpg,D:\social media dataset\beauty_images_only\image\discocurls-1005416445163215907.jpg,TRUE,0.4388175904750824,35.25500488,0,0,2014.232950962847,2014.232950962847
1006155034906718097,nena,1434163048,1268,148,330950,0.004278592,0,0,"@joel.jitsu BeautybyYoyo gracias por mostrarnos el camino correcto del Makeup, nuestra vida jamas sera igual🙌
Amen, amen👏🙏
🔸beautybynena.com
🔸youtube/user/beautybynena.com

#makeup #beautybynena #beautyvlogger",macro,info\nena-1006155034906718097.jpg,1006155034906718097.info,1006155034906718097.jpg,nena-1006155034906718097.jpg,D:\social media dataset\beauty_images_only\image\nena-1006155034906718097.jpg,TRUE,0.8052191138267517,60.083641052246094,1,1,3793.234502431005,3793.234502431005
1008980262756919857,chandlerlovelle,1434499842,721,6,93978,0.007735853,0,0,A huge thanks to SPEENCE (@spencerperdeck) for being so talented. I love my new headshots! Wooo! Now someone cast me as an elf...or a vampire or something. Or a mermaid. #imariel #ilovespeence #vampire #elf #mermaid #headshots #snails,mid,info\chandlerlovelle-1008980262756919857.jpg,1008980262756919857.info,1008980262756919857.jpg,chandlerlovelle-1008980262756919857.jpg,D:\social media dataset\beauty_images_only\image\chandlerlovelle-1008980262756919857.jpg,TRUE,0.5838807821273804,45.93873215,1,1,527.0374341523275,527.0374341523275
1014282616136618168,jen.dre,1435131931,21,0,1175,0.01787234,0,0,#vegan,micro,info\jen.dre-1014282616136618168.jpg,1014282616136618168.info,1014282616136618168.jpg,jen.dre-1014282616136618168.jpg,D:\social media dataset\beauty_images_only\image\jen.dre-1014282616136618168.jpg,TRUE,0.6428479552268982,94.46371459960938,0,0,2950.359500153921,2950.359500153921
1015369549039009246,rachhloves,1435261504,3239,32,144804,0.022589155,0,0,I miss my shorter hair. Time for a trim I think 😎💇,macro,info\rachhloves-1015369549039009246.jpg,1015369549039009246.info,1015369549039009246.jpg,rachhloves-1015369549039009246.jpg,D:\social media dataset\beauty_images_only\image\rachhloves-1015369549039009246.jpg,TRUE,0.6756551265716553,40.773902893066406,0,0,687.8073391765356,687.8073391765356
1019485820266845546,stephanieorosz_,1435752201,8,0,2413,0.003315375,0,0,,micro,info\stephanieorosz_-1019485820266845546.jpg,1019485820266845546.info,1019485820266845546.jpg,stephanieorosz_-1019485820266845546.jpg,D:\social media dataset\beauty_images_only\image\stephanieorosz_-1019485820266845546.jpg,TRUE,0.4989489912986755,41.26131439208984,0,0,3478.832904,3478.832904
1020370651229010966,redlipsreview,1435857682,52,8,1656,0.036231884,0,0,In the beautiful #NewOrleans doing #makeup the Omni hotel for the #musicEssenceFestival for @bovanti Cosmetics! I just love #bovanti yall! #mua #redlipsreview #makeupartist oh @theasiab gave me life 🙌🏽 with this weave install! And this is my second install with @gotvirgin.. 😍😍😍😍 #style #hair #everythingonfleek #nola #fashion #4thOfJulyWeekend #tampaartist #tagsforfollows #followforfollow #bookme,micro,info\redlipsreview-1020370651229010966.jpg,1020370651229010966.info,1020370651229010966.jpg,redlipsreview-1020370651229010966.jpg,D:\social media dataset\beauty_images_only\image\redlipsreview-1020370651229010966.jpg,TRUE,0.4060874879360199,48.47893142700195,1,2,3189.547451402992,3189.547451402992
1023323469219455030,studionnsd,1436209685,128,5,10181,0.01306355,0,0,Mark your calendars!  Our next pop up shop is on Aug 2nd.  Follow @madepublicsd For updates and photos of vendors and their handcrafted goodies.  Can not wait to see you there!!! #studionn #popupshop #handmade #craft #local #artist #goodies #madepublicsd #sandiego #bankershill #hillcrest #southpark #downtown #norhpark #support #fashion #jewelry #clothes #pots #goodeats #flowerhalo #headbands,micro,info\studionnsd-1023323469219455030.jpg,1023323469219455030.info,1023323469219455030.jpg,studionnsd-1023323469219455030.jpg,D:\social media dataset\beauty_images_only\image\studionnsd-1023323469219455030.jpg,TRUE,0.6185676455497742,68.44975280761719,0,0,6650.952400395414,6650.952400395414
1027185343168235251,crystalv__,1436670056,326,2,22177,0.014790098,0,0,@undergroundchi,mid,info\crystalv__-1027185343168235251.jpg,1027185343168235251.info,1027185343168235251.jpg,crystalv__-1027185343168235251.jpg,D:\social media dataset\beauty_images_only\image\crystalv__-1027185343168235251.jpg,TRUE,0.5455530881881714,43.14959335327149,1,2,1468.1291541119572,1468.1291541119572
1029081709427695569,discocurls,1436896121,20,0,10961,0.001824651,0,0,Ummm....yeah. Pretty much obsessed with my emoji. #DiscoCurls,micro,info\discocurls-1029081709427695569.jpg,1029081709427695569.info,1029081709427695569.jpg,discocurls-1029081709427695569.jpg,D:\social media dataset\beauty_images_only\image\discocurls-1029081709427695569.jpg,TRUE,0.8872982263565063,15.635431289672852,1,1,4095.2974547883496,4095.2974547883496
1031444315316448531,nicoleguerriero,1437177765,89283,1123,2050062,0.044099154,0,0,🔮 | lip @anastasiabeverlyhills Sepia.,macro,info\nicoleguerriero-1031444315316448531.jpg,1031444315316448531.info,1031444315316448531.jpg,nicoleguerriero-1031444315316448531.jpg,D:\social media dataset\beauty_images_only\image\nicoleguerriero-1031444315316448531.jpg,TRUE,0.4808267056941986,44.380069732666016,1,1,450.0658808797598,450.0658808797598
1032010178029786984,stephanieorosz_,1437245221,9,0,2413,0.003729797,0,0,Off to Work!!! 😝😝😝 #GreenbrierDays #Throwback #MissingWV #TakeMeBack #Drapers,micro,info\stephanieorosz_-1032010178029786984.jpg,1032010178029786984.info,1032010178029786984.jpg,stephanieorosz_-1032010178029786984.jpg,D:\social media dataset\beauty_images_only\image\stephanieorosz_-1032010178029786984.jpg,TRUE,0.7199471592903137,44.04402923583984,1,1,3277.764456710778,3277.764456710778
1032177330204449949,ahh_lexi,1437265147,142,7,12346,0.012068686,0,0,Hawaii,micro,info\ahh_lexi-1032177330204449949.jpg,1032177330204449949.info,1032177330204449949.jpg,ahh_lexi-1032177330204449949.jpg,D:\social media dataset\beauty_images_only\image\ahh_lexi-1032177330204449949.jpg,TRUE,0.6132000088691711,45.11326217651367,1,1,190.6294129935559,190.6294129935559
1032278005164679020,discocurls,1437277149,262,13,10961,0.025088952,0,0,🌀🌀🌀,micro,info\discocurls-1032278005164679020.jpg,1032278005164679020.info,1032278005164679020.jpg,discocurls-1032278005164679020.jpg,D:\social media dataset\beauty_images_only\image\discocurls-1032278005164679020.jpg,TRUE,0.3148576319217682,36.45213317871094,1,1,321.9784281884786,321.9784281884786
1032620594537919872,angydrops,1437317989,27,0,2442,0.011056511,0,0,#darkbluemakeup #styledinsepia #makeupoftheday #bluecateye #nakeddarkpigment,micro,info\angydrops-1032620594537919872.jpg,1032620594537919872.info,1032620594537919872.jpg,angydrops-1032620594537919872.jpg,D:\social media dataset\beauty_images_only\image\angydrops-1032620594537919872.jpg,TRUE,0.4136492013931274,25.86546897888184,0,0,275.7767463752534,275.7767463752534
1037386396793463205,vicious_shorty,1437886117,49,0,1873,0.026161239,0,0,Digging today's selfies😈💋,micro,info\vicious_shorty-1037386396793463205.jpg,1037386396793463205.info,1037386396793463205.jpg,vicious_shorty-1037386396793463205.jpg,D:\social media dataset\beauty_images_only\image\vicious_shorty-1037386396793463205.jpg,TRUE,0.4527635276317596,0,0,0,225.88526851101776,225.88526851101776
1039611213867543500,graceful_knots,1438151335,15,0,3974,0.003774534,0,0,"On holiday in Brussels. This is the building called ""Grand Place"" #Brussels #Belgium #Grandplace #no-filter",micro,info\graceful_knots-1039611213867543500.jpg,1039611213867543500.info,1039611213867543500.jpg,graceful_knots-1039611213867543500.jpg,D:\social media dataset\beauty_images_only\image\graceful_knots-1039611213867543500.jpg,TRUE,0.6500380039215088,49.62803649902344,1,1,3235.798738001846,3235.798738001846
1039826544845659854,lindazee9413,1438177005,5,0,1138,0.004393673,0,0,Grande caramel frappuccino with 2 shots  with foam on the bottom ..... I'm just saying if anyone wants to bring me a refill during the day..... 😱😘😘😫,micro,info\lindazee9413-1039826544845659854.jpg,1039826544845659854.info,1039826544845659854.jpg,lindazee9413-1039826544845659854.jpg,D:\social media dataset\beauty_images_only\image\lindazee9413-1039826544845659854.jpg,TRUE,0.5523431301116943,37.34405517578125,0,0,780.7869271,780.7869271
1040902626548851768,lisatuff_tilu,1438305284,70,3,1316,0.055471125,0,0,On set with my girls today ;))) #bestoftheday #hairstylist #shootday #hooray #setlife #lovemyjob #lovemygirls,micro,info\lisatuff_tilu-1040902626548851768.jpg,1040902626548851768.info,1040902626548851768.jpg,lisatuff_tilu-1040902626548851768.jpg,D:\social media dataset\beauty_images_only\image\lisatuff_tilu-1040902626548851768.jpg,TRUE,0.5377518534660339,40.438079833984375,1,3,1186.969935,1186.969935
1041861095158710137,evameganosova,1438419542,617,1,16740,0.036917563,0,0,,micro,info\evameganosova-1041861095158710137.jpg,1041861095158710137.info,1041861095158710137.jpg,evameganosova-1041861095158710137.jpg,D:\social media dataset\beauty_images_only\image\evameganosova-1041861095158710137.jpg,TRUE,0.7346581816673279,17.894466400146484,1,1,416.40366691350937,416.40366691350937
1044494891550985836,diannadiamonds15,1438733515,1443,11,32054,0.045360953,0,0,😊😊😊,mid,info\diannadiamonds15-1044494891550985836.jpg,1044494891550985836.info,1044494891550985836.jpg,diannadiamonds15-1044494891550985836.jpg,D:\social media dataset\beauty_images_only\image\diannadiamonds15-1044494891550985836.jpg,TRUE,0.9202086925506592,55.61962127685547,0,0,393.01753226458095,393.01753226458095
1045165908956806779,rachhloves,1438813507,3899,65,144804,0.027374934,0,0,"Outfit of the day from this past weekend when Chris and I went downtown to celebrate my birthday!! So much shopping 😍😂
Thank you everyone for all your sweet and thoughtful birthday wishes today, I  want to give and every one of you A GIANT HUG for being the best, most supportive online fam I could ever ask for!! 😘💞",macro,info\rachhloves-1045165908956806779.jpg,1045165908956806779.info,1045165908956806779.jpg,rachhloves-1045165908956806779.jpg,D:\social media dataset\beauty_images_only\image\rachhloves-1045165908956806779.jpg,TRUE,0.7094379663467407,28.98591995239257,0,0,2454.522142513655,2454.522142513655
1045478143524863379,evameganosova,1438850728,607,3,16740,0.036439665,0,0,,micro,info\evameganosova-1045478143524863379.jpg,1045478143524863379.info,1045478143524863379.jpg,evameganosova-1045478143524863379.jpg,D:\social media dataset\beauty_images_only\image\evameganosova-1045478143524863379.jpg,TRUE,0.7324683666229248,35.13449478149414,1,1,736.8932831138372,736.8932831138372
1046358442837382393,stephanieorosz_,1438955668,10,0,2413,0.004144219,0,0,,micro,info\stephanieorosz_-1046358442837382393.jpg,1046358442837382393.info,1046358442837382393.jpg,stephanieorosz_-1046358442837382393.jpg,D:\social media dataset\beauty_images_only\image\stephanieorosz_-1046358442837382393.jpg,TRUE,0.8890748023986816,80.47236633300781,0,0,680.9595020972192,680.9595020972192
1049466860878405365,fi_cavatorta,1439326220,71,5,193204,0.000393367,0,0,There is so much to be excited about today 🎬🎥✨ #Filming #Day1 #Trailer #SetLife #Actress #Pilot #ItsAHit!,macro,info\fi_cavatorta-1049466860878405365.jpg,1049466860878405365.info,1049466860878405365.jpg,fi_cavatorta-1049466860878405365.jpg,D:\social media dataset\beauty_images_only\image\fi_cavatorta-1049466860878405365.jpg,TRUE,0.8386508822441101,7.895812988,0,0,184.07615661411543,184.07615661411543
1052330021713457664,danielludibitch,1439667535,290,2,24593,0.011873297,0,0,"#gay #pride #koblenz #happy #friends #cute #pretty #homo #handsome #Model #like
#daniel #sina #selfie #girl #boy #sunny #day #crazy #best",mid,info\danielludibitch-1052330021713457664.jpg,1052330021713457664.info,1052330021713457664.jpg,danielludibitch-1052330021713457664.jpg,D:\social media dataset\beauty_images_only\image\danielludibitch-1052330021713457664.jpg,TRUE,0.6721366047859192,61.331764221191406,1,1,2468.8331422188785,2468.8331422188785
1052386682231880210,courtneyxsd,1439674290,71,2,3345,0.021823617,0,0,Thank you Verizon for letting me see my husband @cswinde2 again 😍 #verizonaccess,micro,info\courtneyxsd-1052386682231880210.jpg,1052386682231880210.info,1052386682231880210.jpg,courtneyxsd-1052386682231880210.jpg,D:\social media dataset\beauty_images_only\image\courtneyxsd-1052386682231880210.jpg,TRUE,0.7870773673057556,42.374996185302734,1,1,1925.514168808004,1925.514168808004
1055376984563741685,josephharwood,1440030762,397,12,27736,0.014746178,0,0,Email me at joseph@josephharwood.com if you wanted me to beat your mug! I'll give you my fees 😜✌🏽️,mid,info\josephharwood-1055376984563741685.jpg,1055376984563741685.info,1055376984563741685.jpg,josephharwood-1055376984563741685.jpg,D:\social media dataset\beauty_images_only\image\josephharwood-1055376984563741685.jpg,TRUE,0.855570376,86.30731964111328,0,0,1086.1072058265563,1086.1072058265563
1059640283062306128,myusernameisnatasha,1440538987,7,0,1511,0.004632694,0,0,"My love. I miss him so much! 
#deploymentsucks #mylove #lifeofanukewife #misshim #mybaby #thoseeyes",micro,info\myusernameisnatasha-1059640283062306128.jpg,1059640283062306128.info,1059640283062306128.jpg,myusernameisnatasha-1059640283062306128.jpg,D:\social media dataset\beauty_images_only\image\myusernameisnatasha-1059640283062306128.jpg,TRUE,0.6838564276695251,0,0,0,339.67343531455845,339.67343531455845
1060223693309221184,thevinfx,1440608534,172,5,36996,0.004784301,0,0,NYX IS COMING TO TORONTO! And is MY NEW JOB 😊 so excited for yall to see what's to come! It's gonna be an exciting year/rest of the year! Head over to @nyxcanada for more information! 😉,mid,info\thevinfx-1060223693309221184.jpg,1060223693309221184.info,1060223693309221184.jpg,thevinfx-1060223693309221184.jpg,D:\social media dataset\beauty_images_only\image\thevinfx-1060223693309221184.jpg,TRUE,0.5942888259887695,24.98371696472168,0,0,5036.330604456132,5036.330604456132
1061039203974870380,angydrops,1440705751,25,1,2442,0.010647011,0,0,My family :),micro,info\angydrops-1061039203974870380.jpg,1061039203974870380.info,1061039203974870380.jpg,angydrops-1061039203974870380.jpg,D:\social media dataset\beauty_images_only\image\angydrops-1061039203974870380.jpg,TRUE,0.4288903474807739,10.488655090332031,0,0,98.34501307061872,98.34501307061872
1062426143964228335,amberplaster,1440871087,29,3,8600,0.00372093,0,0,The funniest girl I know is having her #UCB show today! @angela_mayans,micro,info\amberplaster-1062426143964228335.jpg,1062426143964228335.info,1062426143964228335.jpg,amberplaster-1062426143964228335.jpg,D:\social media dataset\beauty_images_only\image\amberplaster-1062426143964228335.jpg,TRUE,0.8050126433372498,62.84912872314453,1,2,174.47093616216443,174.47093616216443
1062935237730727063,angydrops,1440931776,43,8,2442,0.020884521,0,0,#makeupofthenight #makeup #coppereyeshadow #goldenagelipsticks #warmmakeuplook #makeupaddict #sparklemakeup #ombrelips,micro,info\angydrops-1062935237730727063.jpg,1062935237730727063.info,1062935237730727063.jpg,angydrops-1062935237730727063.jpg,D:\social media dataset\beauty_images_only\image\angydrops-1062935237730727063.jpg,TRUE,0.3093954622745514,27.626394271850582,1,2,233.09793437994085,233.09793437994085
1066956272916000132,nicoleguerriero,1441411120,80042,1244,2050062,0.039650508,0,0,Finalllly after 962 days of no videos haha I kid it was only like 26 days 🙈 but never again will I leave you babes like that again! Moving was a bihhh.🙅🏻 New video just went up on my channel. ❤️❤️❤️ replying to YouTube comments right now! Come say hi! 😘,macro,info\nicoleguerriero-1066956272916000132.jpg,1066956272916000132.info,1066956272916000132.jpg,nicoleguerriero-1066956272916000132.jpg,D:\social media dataset\beauty_images_only\image\nicoleguerriero-1066956272916000132.jpg,TRUE,0.4599521458148956,67.37263488769531,1,1,317.8595829969272,317.8595829969272
1069819150437500373,aaqshah,1441752402,255,18,169669,0.001609015,0,0,"My super  gorgeous darling bride @summayaamad 😍😍😍💜💜
I literally got to know her BEFORE even  meeting her for the first time on her BIG DAY! 🌹💜
To me she was literally a friend.. I have known for long! She's such a sweetheart and a beautiful person inside out! 
THANK YOU SO MUCH for making me part of your big day and clearly ""warning"" me I better attend her wedding! 😅😘😘😘
Was an absolute pleasure dolling you up!! Lots of love!  Xoxo 💜💋💋💋
Oh and this dress!! 😍💜💜💜 for the FIRST time I've  fallen in LOVE with an off white and red combo! (I have always been a fan of complete classic ALL red bridal)
Will be posting my pic aswell... soon! 😎😎💕💕 #aaqshahbrides #aaqshah",macro,info\aaqshah-1069819150437500373.jpg,1069819150437500373.info,1069819150437500373.jpg,aaqshah-1069819150437500373.jpg,D:\social media dataset\beauty_images_only\image\aaqshah-1069819150437500373.jpg,TRUE,0.4740931987762451,54.04154968261719,0,0,2335.1307716332376,2335.1307716332376
1070284572821798316,danagagliotti,1441807885,142,14,18080,0.008628319,0,0,I seeee you 👀 do you guys want more fitness type stuff on here? Or keep it on my other account?,micro,info\danagagliotti-1070284572821798316.jpg,1070284572821798316.info,1070284572821798316.jpg,danagagliotti-1070284572821798316.jpg,D:\social media dataset\beauty_images_only\image\danagagliotti-1070284572821798316.jpg,TRUE,0.2519263625144958,3.1927731037139893,0,0,1588.047912686132,1588.047912686132
1073079983880032196,ainamarieh,1442141124,16,0,5827,0.002745838,0,0,💃🏻💃🏻💃🏻,micro,info\ainamarieh-1073079983880032196.jpg,1073079983880032196.info,1073079983880032196.jpg,ainamarieh-1073079983880032196.jpg,D:\social media dataset\beauty_images_only\image\ainamarieh-1073079983880032196.jpg,TRUE,0.5243273973464966,53.91985321044922,1,3,694.2078214304056,694.2078214304056
1073976677646457029,flukeofmakeup,1442248018,490,8,97557,0.005104708,0,0,👀 www.nouw.com/misshagen,mid,info\flukeofmakeup-1073976677646457029.jpg,1073976677646457029.info,1073976677646457029.jpg,flukeofmakeup-1073976677646457029.jpg,D:\social media dataset\beauty_images_only\image\flukeofmakeup-1073976677646457029.jpg,TRUE,0.7183579206466675,34.628196716308594,0,0,7057.592202953678,7057.592202953678
1074771111220053604,myusernameisnatasha,1442342722,5,0,1511,0.003309067,0,0,"Forever my baby ♡
#babygirl #minime #gorgeousgirl",micro,info\myusernameisnatasha-1074771111220053604.jpg,1074771111220053604.info,1074771111220053604.jpg,myusernameisnatasha-1074771111220053604.jpg,D:\social media dataset\beauty_images_only\image\myusernameisnatasha-1074771111220053604.jpg,TRUE,0.6609551310539246,0,1,1,1270.682287603384,1270.682287603384
1074799719494219845,johanka.cunkova,1442346132,419,7,28047,0.01518879,0,0,"Přeju vám krásný sny!! :)
snapchat: johankacunkova",mid,info\johanka.cunkova-1074799719494219845.jpg,1074799719494219845.info,1074799719494219845.jpg,johanka.cunkova-1074799719494219845.jpg,D:\social media dataset\beauty_images_only\image\johanka.cunkova-1074799719494219845.jpg,TRUE,0.4210390150547027,55.99256896972656,1,3,560.7974814409017,560.7974814409017
1075531799985157284,porchianiicole,1442433403,239,0,16314,0.014649994,0,0,I'm Gone Miss the USA,micro,info\porchianiicole-1075531799985157284.jpg,1075531799985157284.info,1075531799985157284.jpg,porchianiicole-1075531799985157284.jpg,D:\social media dataset\beauty_images_only\image\porchianiicole-1075531799985157284.jpg,TRUE,0.6363415718078613,58.18732833862305,1,1,234.0530326925218,234.0530326925218
1076237741831707907,inspobyelvirall,1442517558,440,3,26230,0.016889058,0,0,One of my go to hairstyles for everyday. So quick and easy but yet so cute! 🎀,mid,info\inspobyelvirall-1076237741831707907.jpg,1076237741831707907.info,1076237741831707907.jpg,inspobyelvirall-1076237741831707907.jpg,D:\social media dataset\beauty_images_only\image\inspobyelvirall-1076237741831707907.jpg,TRUE,0.6890329718589783,25.395137786865234,0,0,1698.902346,1698.902346
1076300305620409210,thevinfx,1442525016,133,0,36996,0.003594983,0,0,"Visit @mehronmakeup @mehroncanada in booth #600 at #IMATS #Toronto ! So excited they will be there this year! @jinnymakeup will be doing her thang as well! Come meet her! ———————————————————
Products used: #MehronMakeup #ParadiseMakeupAQ and the metallic powder with the mixing liquid",mid,info\thevinfx-1076300305620409210.jpg,1076300305620409210.info,1076300305620409210.jpg,thevinfx-1076300305620409210.jpg,D:\social media dataset\beauty_images_only\image\thevinfx-1076300305620409210.jpg,TRUE,0.8693757057189941,31.65000343322754,0,0,4855.354596907423,4855.354596907423
1077900442988217630,dareinmaree,1442715767,83,1,11876,0.007073089,0,0,Secrets..,micro,info\dareinmaree-1077900442988217630.jpg,1077900442988217630.info,1077900442988217630.jpg,dareinmaree-1077900442988217630.jpg,D:\social media dataset\beauty_images_only\image\dareinmaree-1077900442988217630.jpg,TRUE,0.4880719482898712,40.09351348876953,0,0,140.26100663526742,140.26100663526742
1078159318076071576,fi_cavatorta,1442746628,63,1,193204,0.000331256,0,0,"Thai food, wine and scripts. #SoulFool #SaturdayNight #ActorLyfe",macro,info\fi_cavatorta-1078159318076071576.jpg,1078159318076071576.info,1078159318076071576.jpg,fi_cavatorta-1078159318076071576.jpg,D:\social media dataset\beauty_images_only\image\fi_cavatorta-1078159318076071576.jpg,TRUE,0.3712203204631805,24.95062255859375,0,0,1229.9115073561668,1229.9115073561668
1080717898200045443,chantel_hall,1443051634,135,3,10944,0.012609649,0,0,"x @bflynnphotography 
#Model #ChantelHall #Fashion #MFW #Beauty #video #Chicago #Mua #Nyc #MAC #InstaHair #instagood #Follow #Latina #Makeup #WCW #ChicagoModel #LA #Miami #Vegas #Empire #FitThick #ModelMonday #VS #Photographer  #fitness #empire",micro,info\chantel_hall-1080717898200045443.jpg,1080717898200045443.info,1080717898200045443.jpg,chantel_hall-1080717898200045443.jpg,D:\social media dataset\beauty_images_only\image\chantel_hall-1080717898200045443.jpg,TRUE,0.4154728353023529,14.451993942260742,0,0,678.8061206853017,678.8061206853017
1081176775283813835,charlotteca88,1443106336,105,4,59456,0.001833288,0,0,Where's Charlotte? #nevertoooldforaballpit,mid,info\charlotteca88-1081176775283813835.jpg,1081176775283813835.info,1081176775283813835.jpg,charlotteca88-1081176775283813835.jpg,D:\social media dataset\beauty_images_only\image\charlotteca88-1081176775283813835.jpg,TRUE,0.7029209733009338,132.0544891357422,0,0,351.1538460755884,351.1538460755884
1083132633452221950,stephanieorosz_,1443339493,9,0,2413,0.003729797,0,0,Ahhh! I Miss Fall 😩😩😩 #TakeMeBack #WV #WSS  #otwtowork #Drapers #Throwback #FavSeason #fallweather #fallcolors,micro,info\stephanieorosz_-1083132633452221950.jpg,1083132633452221950.info,1083132633452221950.jpg,stephanieorosz_-1083132633452221950.jpg,D:\social media dataset\beauty_images_only\image\stephanieorosz_-1083132633452221950.jpg,TRUE,0.5776997804641724,86.94000244140625,1,1,976.0583861337602,976.0583861337602
1086452229666099536,venessaluciano,1443735220,214,3,33340,0.006508698,0,0,"💜 Her nail designs never disappoint! 
Love these nails by @riyathai87 💜💅🏼",mid,info\venessaluciano-1086452229666099536.jpg,1086452229666099536.info,1086452229666099536.jpg,venessaluciano-1086452229666099536.jpg,D:\social media dataset\beauty_images_only\image\venessaluciano-1086452229666099536.jpg,TRUE,0.7615554332733154,50.18579102,1,1,599.0851109093055,599.0851109093055
1088582848361929813,mikenamiki,1443989209,55,0,3003,0.018315018,0,0,#AMS  A M S T E R D A M #TB,micro,info\mikenamiki-1088582848361929813.jpg,1088582848361929813.info,1088582848361929813.jpg,mikenamiki-1088582848361929813.jpg,D:\social media dataset\beauty_images_only\image\mikenamiki-1088582848361929813.jpg,TRUE,0.4962301254272461,57.52103805541992,0,0,3966.460079333745,3966.460079333745
1090856640572860450,ldelabios,1444260266,42,0,1781,0.023582257,0,0,About today! #photoshoot #model #makeup #blue #smokeyeye #beauty #orangemarketing #mayelasepulvedamua,micro,info\ldelabios-1090856640572860450.jpg,1090856640572860450.info,1090856640572860450.jpg,ldelabios-1090856640572860450.jpg,D:\social media dataset\beauty_images_only\image\ldelabios-1090856640572860450.jpg,TRUE,0.6421545743942261,96.828125,1,1,158.99263192620128,158.99263192620128
1091616955993326612,camidelrey143,1444350903,226,0,3743,0.060379375,0,0,Te amo fea♡.♡,micro,info\camidelrey143-1091616955993326612.jpg,1091616955993326612.info,1091616955993326612.jpg,camidelrey143-1091616955993326612.jpg,D:\social media dataset\beauty_images_only\image\camidelrey143-1091616955993326612.jpg,TRUE,0.6680721044540405,17.593053817749023,0,0,324.9275054,324.9275054
1092254561349696702,iselinmichelsen,1444426911,847,34,27315,0.032253341,0,0,,mid,info\iselinmichelsen-1092254561349696702.jpg,1092254561349696702.info,1092254561349696702.jpg,iselinmichelsen-1092254561349696702.jpg,D:\social media dataset\beauty_images_only\image\iselinmichelsen-1092254561349696702.jpg,TRUE,0.7218313217163086,34.04205322265625,0,0,553.3744901211467,553.3744901211467
1093621847310961436,breanna_lynnn,1444589905,28,0,1446,0.019363762,0,0,Hella good night #selfie #goodnight #party #followme,micro,info\breanna_lynnn-1093621847310961436.jpg,1093621847310961436.info,1093621847310961436.jpg,breanna_lynnn-1093621847310961436.jpg,D:\social media dataset\beauty_images_only\image\breanna_lynnn-1093621847310961436.jpg,TRUE,0.6675724983215332,39.04398727416992,0,0,565.7736882971228,565.7736882971228
1097338506151962879,j.spotstudio,1445032965,38,2,8299,0.004819858,0,0,@jspotstudios @jspotstudios @the_rose_affect @the_rose_affect,micro,info\j.spotstudio-1097338506151962879.jpg,1097338506151962879.info,1097338506151962879.jpg,j.spotstudio-1097338506151962879.jpg,D:\social media dataset\beauty_images_only\image\j.spotstudio-1097338506151962879.jpg,TRUE,0.5245068669319153,53.84294128417969,0,0,2907.817599,2907.817599
1097443048795204707,marcellarovito,1445045427,70,2,1235,0.058299595,0,0,Niiight! Já conferiram os vídeos novos dessa semana? Então aproveite essa sexta à noite 😊 O link do canal está na bio! #selfie,micro,info\marcellarovito-1097443048795204707.jpg,1097443048795204707.info,1097443048795204707.jpg,marcellarovito-1097443048795204707.jpg,D:\social media dataset\beauty_images_only\image\marcellarovito-1097443048795204707.jpg,TRUE,0.5333436131477356,39.263092041015625,0,0,2482.346166200703,2482.346166200703
1097491256648260606,ameerabelle,1445051174,1135,26,24784,0.046844739,0,0,i need friends🔎,mid,info\ameerabelle-1097491256648260606.jpg,1097491256648260606.info,1097491256648260606.jpg,ameerabelle-1097491256648260606.jpg,D:\social media dataset\beauty_images_only\image\ameerabelle-1097491256648260606.jpg,TRUE,0.4261102676391601,25.458786010742188,1,1,6730.674017702191,6730.674017702191
1097558557317105694,breanna_lynnn,1445059197,52,0,1446,0.035961272,0,0,Not to brag but Owen has the hottest senior girls around😘 #seniorclasspicture,micro,info\breanna_lynnn-1097558557317105694.jpg,1097558557317105694.info,1097558557317105694.jpg,breanna_lynnn-1097558557317105694.jpg,D:\social media dataset\beauty_images_only\image\breanna_lynnn-1097558557317105694.jpg,TRUE,0.543556809,61.15865707397461,0,0,3025.535575674536,3025.535575674536
